file,obj_id,class,xmax,xmin,ymax,ymin
2010_004847,0,bird,500,93,375,32
2012_001632,0,person,333,1,500,177
2008_004740,0,person,323,8,500,1
2007_002387,1,person,250,220,252,153
2007_002387,2,person,214,194,166,128
2007_002387,3,person,188,160,167,130
2009_005036,0,aeroplane,489,6,299,159
2012_003025,0,person,144,30,226,10
2012_003025,1,person,295,177,263,49
2010_006088,0,person,308,1,333,22
2008_002331,0,person,289,177,475,89
2009_003447,5,person,370,329,201,161
2011_001210,0,person,327,48,375,42
2010_006117,0,person,389,264,360,46
2008_004807,0,person,180,1,500,113
2008_004807,2,person,200,112,420,155
2007_003106,1,person,401,185,374,15
2011_004368,0,person,290,58,439,16
2011_003361,0,person,298,177,274,106
2011_007107,0,person,259,116,482,19
2012_003804,0,person,470,376,261,14
2012_003804,1,person,70,1,198,68
2011_006219,0,person,279,1,324,1
2011_007113,0,person,269,173,500,198
2011_003375,0,person,365,225,375,174
2011_003375,1,person,95,53,328,244
2011_003375,2,person,193,158,375,237
2011_003413,0,person,446,121,375,12
2012_001961,0,person,357,228,187,1
2010_000572,0,aeroplane,434,59,235,159
2012_001949,0,person,178,126,322,177
2012_001949,1,person,263,223,282,173
2012_001949,2,person,216,183,268,176
2010_003053,0,aeroplane,500,284,339,245
2010_003053,1,aeroplane,490,9,303,144
2011_002725,1,person,375,320,322,152
2011_002725,2,person,330,226,331,161
2011_002725,3,person,29,1,323,228
2011_002725,4,person,336,282,324,225
2011_002725,5,person,374,311,322,225
2012_001791,0,person,215,82,210,67
2012_001791,1,person,376,201,392,164
2009_003282,1,person,345,21,430,1
2009_003282,2,person,118,25,115,1
2009_003282,3,person,30,1,92,60
2007_004133,0,person,224,97,334,18
2012_003838,0,person,441,82,315,53
2008_007498,0,bird,491,208,360,111
2011_004426,0,person,175,1,333,86
2010_005350,0,person,319,256,337,206
2010_005350,1,person,366,275,341,201
2010_005350,2,bird,116,49,327,287
2010_005350,3,bird,201,162,345,262
2010_005350,4,bird,169,140,330,286
2010_005350,5,bird,246,201,340,298
2011_003349,0,person,306,77,492,123
2010_006659,0,person,392,198,375,47
2010_006659,1,person,304,110,375,45
2011_006231,0,person,500,242,375,122
2010_006881,0,person,500,181,375,1
2009_005181,0,person,500,149,375,1
2011_006557,0,person,367,134,202,39
2010_001650,2,person,246,193,264,210
2010_001650,3,person,209,196,116,97
2010_001650,4,person,354,341,120,103
2010_001650,5,person,321,264,117,86
2010_004728,0,person,297,136,375,65
2010_004728,1,person,316,145,375,87
2008_001957,1,person,298,1,333,34
2008_001957,2,person,500,350,333,93
2012_001785,0,person,138,51,500,293
2012_001785,1,person,184,118,500,307
2012_001785,2,person,335,315,418,366
2008_001764,1,person,383,231,315,116
2008_001764,2,person,276,188,313,144
2012_000316,0,person,330,294,280,166
2010_003906,2,person,293,197,239,89
2010_003906,3,person,171,86,265,95
2010_003906,4,person,147,98,132,77
2008_006779,1,person,218,85,334,20
2008_006779,2,person,225,153,219,29
2009_002177,2,person,201,1,228,1
2009_002177,3,person,315,154,215,1
2012_002515,0,person,235,208,291,253
2009_003269,0,person,500,122,375,78
2009_002611,0,sofa,182,1,370,152
2012_000464,0,person,284,169,348,71
2012_000464,1,person,500,376,314,111
2007_008084,0,bird,233,111,365,212
2008_001770,0,bird,361,73,478,71
2008_002251,0,person,173,1,359,100
2008_002251,1,person,340,143,361,96
2008_002251,2,person,466,301,358,99
2008_004620,0,bird,373,36,475,39
2011_006580,0,person,307,149,390,149
2008_000446,0,person,197,33,447,134
2008_000446,1,person,335,196,447,112
2008_000446,2,person,210,104,382,171
2011_005089,0,person,472,161,375,81
2008_001980,0,person,292,37,390,1
2012_001752,0,person,375,164,500,8
2008_001758,0,person,417,263,284,124
2008_001758,1,person,279,123,285,108
2008_001758,2,person,178,1,375,102
2008_001758,4,person,424,374,213,114
2008_001758,5,person,470,443,198,141
2008_001758,6,person,495,463,196,151
2008_001758,8,person,156,126,180,143
2008_001758,9,person,57,1,171,103
2008_001758,10,person,250,219,177,148
2008_001758,11,person,277,258,186,156
2009_000748,0,bird,116,31,173,140
2009_000748,1,bird,309,211,156,122
2009_000748,2,bird,260,193,201,183
2009_000990,1,person,306,229,244,173
2009_000990,2,person,388,344,216,186
2009_000990,3,person,36,1,349,229
2012_001034,0,person,315,177,333,198
2008_006989,3,person,374,292,239,119
2008_003629,2,person,192,162,208,86
2010_006856,0,person,464,283,324,71
2010_006856,1,person,262,217,189,104
2010_006856,2,person,145,94,205,113
2012_003623,0,person,500,385,375,70
2012_003623,1,person,154,1,309,85
2011_000683,2,person,420,267,327,177
2011_000683,3,person,201,60,283,197
2009_003255,3,person,342,312,51,1
2012_004158,0,person,295,206,375,112
2008_002523,0,person,370,233,181,11
2010_005393,1,person,354,194,302,157
2008_000452,0,person,119,36,375,105
2008_000452,1,person,138,96,359,154
2008_000452,2,person,311,194,375,109
2008_000452,3,person,349,276,354,127
2008_000452,4,person,456,356,363,133
2010_003084,2,person,473,420,204,122
2010_003084,3,person,450,355,268,113
2010_003084,5,person,339,148,267,24
2012_000458,0,person,235,166,348,55
2012_003151,0,person,326,105,333,145
2009_005142,0,aeroplane,500,1,321,25
2010_006473,0,person,350,153,331,40
2011_003163,0,bird,495,203,169,33
2010_004264,1,person,367,217,332,121
2011_005512,0,person,295,58,303,155
2012_000869,0,person,453,304,271,36
2012_000869,1,person,128,51,196,69
2012_000869,2,person,285,184,233,51
2011_003605,0,person,319,137,333,185
2011_000318,0,person,479,275,456,26
2011_006769,0,person,323,68,278,132
2010_003279,0,aeroplane,482,21,184,71
2010_005608,0,bird,500,89,285,1
2010_005608,1,bird,500,289,331,183
2010_005608,2,bird,283,14,332,110
2010_005608,3,bird,395,319,332,279
2011_003611,0,person,232,127,401,213
2011_003611,1,person,121,78,310,193
2011_003177,0,aeroplane,459,2,237,31
2011_003177,1,aeroplane,500,399,110,54
2011_004618,0,person,485,160,375,86
2008_008595,0,bird,274,84,234,53
2011_002269,0,aeroplane,396,68,352,9
2008_002906,0,person,484,451,271,153
2008_002906,1,person,493,466,243,144
2008_002906,2,person,467,428,232,142
2008_002906,3,person,363,316,257,128
2008_002906,4,person,330,281,258,157
2008_002906,5,person,326,302,176,128
2008_002906,6,person,54,14,158,114
2008_002906,7,person,68,5,201,157
2008_002906,8,person,155,145,231,121
2008_002906,9,person,254,241,209,108
2010_006467,0,person,286,85,375,13
2010_002629,1,person,291,198,243,94
2011_004630,0,person,498,83,333,44
2010_003537,1,person,401,292,321,52
2008_004387,4,person,112,102,291,262
2008_004387,5,person,129,118,291,263
2008_004387,6,person,284,275,279,257
2008_004387,7,person,301,296,278,261
2008_004387,8,person,290,285,280,259
2012_002924,0,person,305,10,374,46
2011_000456,0,bird,402,284,294,78
2010_001320,0,aeroplane,325,122,326,245
2010_001320,1,aeroplane,244,2,500,325
2010_006329,0,person,337,290,299,175
2011_005248,0,person,182,63,306,84
2012_000855,0,person,254,11,500,105
2007_006240,0,person,321,122,250,15
2011_004156,0,person,186,91,375,144
2011_004156,1,person,94,1,375,150
2010_005620,2,person,236,25,344,122
2010_005620,3,person,205,95,344,101
2010_005620,4,person,240,147,237,89
2010_005620,5,person,304,230,231,85
2010_005620,6,person,500,343,344,109
2010_005620,7,person,422,366,197,100
2010_005620,8,person,398,314,269,111
2010_005620,9,person,364,279,242,107
2011_003639,0,person,274,140,500,284
2012_001587,0,person,381,284,376,271
2011_002533,0,person,231,175,361,221
2011_004142,0,person,225,174,436,314
2012_000699,0,person,164,55,396,176
2011_000324,0,bird,423,61,222,80
2008_002084,0,person,394,276,322,131
2008_002084,1,person,382,186,375,134
2010_000994,0,bird,299,185,313,107
2010_005152,0,bird,500,1,375,1
2011_004624,0,person,430,187,356,30
2009_001683,0,bird,343,136,416,68
2012_000114,0,person,375,90,500,62
2012_000114,1,person,211,58,500,43
2008_005066,2,person,411,135,371,71
2009_004710,0,person,165,124,339,229
2008_004378,0,aeroplane,434,133,208,24
2008_004378,1,aeroplane,398,294,242,214
2008_003417,2,person,68,1,267,117
2008_003417,3,person,51,1,174,13
2008_003417,4,person,366,103,491,7
2008_003417,5,person,298,241,380,145
2009_002407,0,person,266,152,270,44
2009_002407,1,person,409,84,333,87
2011_006966,0,person,88,1,375,110
2011_006966,1,person,177,98,333,116
2011_006966,2,person,292,215,333,142
2011_006966,3,person,361,284,326,119
2009_004076,1,sofa,500,1,333,1
2008_001566,1,person,104,19,270,118
2012_000672,0,person,441,30,333,1
2008_000678,0,bird,375,17,497,74
2008_007103,2,person,350,277,288,166
2011_006972,0,person,344,233,272,82
2008_005072,0,person,494,1,400,1
2012_002717,0,person,347,265,308,72
2012_002717,1,person,393,318,306,64
2008_007665,1,person,433,43,375,1
2012_000100,0,person,360,259,375,122
2012_000100,1,person,500,454,375,140
2012_000100,2,person,188,101,357,120
2012_000100,3,person,102,43,337,118
2009_003043,3,person,211,198,310,283
2008_002735,0,person,367,261,375,126
2008_002735,1,person,214,92,375,98
2008_002735,2,person,262,178,375,103
2008_002735,3,bird,500,459,166,90
2008_004344,0,person,317,135,375,30
2008_004344,1,person,399,277,375,114
2012_001236,0,person,318,241,500,378
2008_007895,0,person,287,110,484,120
2008_006235,2,person,57,1,434,158
2008_008218,1,person,368,240,260,75
2008_008218,2,person,351,326,66,18
2012_000896,0,person,377,177,286,55
2011_003822,0,person,452,380,310,183
2012_002059,0,person,307,71,399,90
2012_003347,0,person,422,374,129,47
2009_003725,2,person,435,385,193,142
2009_003725,3,person,382,336,205,158
2009_003725,4,person,211,183,293,254
2009_003725,5,person,120,89,295,242
2009_003725,6,person,64,33,297,246
2008_003359,0,person,260,112,375,97
2011_006796,0,person,322,221,500,68
2011_006796,1,person,237,151,500,103
2008_004436,0,person,195,55,300,1
2008_004436,1,person,400,281,300,103
2008_004436,2,person,339,218,300,111
2008_004436,3,person,40,18,153,95
2008_004436,4,person,72,51,152,110
2012_003353,0,person,324,1,325,1
2008_002047,0,person,500,229,375,89
2008_002047,1,person,288,43,375,127
2008_002047,3,person,118,97,226,186
2008_002047,4,person,474,440,276,194
2008_002047,5,person,441,406,274,183
2008_002047,6,person,58,47,219,187
2008_002047,7,person,76,62,217,187
2008_002047,8,person,495,472,265,190
2008_002047,9,person,451,437,263,190
2008_002047,10,person,500,450,325,196
2008_000650,0,person,293,16,240,1
2011_003836,0,person,466,112,375,11
2012_001222,0,person,408,359,278,162
2012_001222,1,person,262,215,264,159
2012_001222,2,person,299,254,276,169
2011_003188,0,sofa,499,4,163,1
2011_003188,1,person,423,196,375,125
2010_006498,0,person,304,201,300,82
2011_000481,0,aeroplane,302,188,211,85
2009_004738,1,person,447,326,193,24
2012_003435,0,person,344,282,240,91
2012_003435,1,person,411,315,321,115
2012_003435,2,person,252,187,280,87
2012_003435,3,person,197,101,312,115
2009_002349,0,person,344,106,475,45
2012_000883,0,person,250,122,240,81
2010_003287,3,person,331,70,375,106
2012_001545,0,person,308,135,375,87
2009_000239,2,person,304,266,217,138
2011_004180,0,person,274,191,191,63
2011_004180,1,person,116,71,154,64
2011_004180,2,person,429,381,113,59
2010_000956,0,bird,198,172,47,26
2010_000956,1,bird,129,109,413,400
2010_000956,2,bird,57,40,404,394
2008_002046,1,person,436,412,238,222
2008_002046,2,person,462,443,240,226
2007_004481,1,person,250,150,243,81
2007_004481,2,person,358,268,239,115
2012_003434,0,person,208,110,213,116
2010_006499,0,person,333,1,500,61
2008_002720,0,person,500,271,290,64
2008_002720,1,person,110,2,129,12
2008_002720,2,person,185,80,154,21
2008_002720,3,person,328,127,272,29
2007_007836,2,person,500,355,313,117
2007_007836,3,person,144,2,330,124
2007_007836,4,person,263,228,121,31
2007_007836,5,person,295,273,116,40
2010_002827,0,aeroplane,500,15,143,14
2010_005184,0,aeroplane,350,53,242,120
2008_000123,0,bird,287,111,171,62
2012_003420,0,person,190,160,218,162
2012_003420,1,person,339,301,222,163
2012_003420,2,person,73,36,219,155
2012_003420,3,person,104,76,226,156
2012_003420,4,person,314,288,204,161
2012_003420,5,person,274,242,238,144
2011_000494,0,bird,500,192,303,105
2011_000494,1,bird,244,151,332,124
2009_003042,2,person,257,203,227,124
2009_003042,3,person,140,85,235,134
2011_001952,0,bird,498,75,232,9
2011_001952,1,bird,179,39,242,187
2011_001952,2,bird,323,201,230,191
2011_001952,3,bird,86,29,223,171
2008_002052,0,person,284,64,500,123
2010_000942,2,person,396,280,203,44
2010_000942,3,person,386,275,265,144
2010_000942,4,person,265,171,256,138
2010_000942,5,person,161,43,265,122
2010_000942,6,person,96,1,224,35
2010_000942,7,person,172,82,167,30
2010_000942,8,person,283,195,202,58
2012_003346,0,person,333,1,500,1
2011_003823,0,person,322,1,500,1
2009_001133,1,person,115,1,334,93
2007_006282,0,person,312,119,334,98
2008_000645,0,person,261,64,240,19
2012_000897,0,person,288,47,500,41
2010_003293,6,person,272,225,189,138
2012_001551,0,person,194,1,500,1
2011_004194,0,person,330,257,269,16
2008_008231,0,aeroplane,98,51,104,79
2008_008231,1,person,418,373,316,140
2009_000205,0,aeroplane,362,1,216,103
2009_000563,0,sofa,500,1,305,77
2009_000563,1,person,477,339,354,17
2008_001215,0,person,381,72,307,89
2011_004802,0,person,394,288,302,144
2011_004802,1,person,362,82,279,98
2008_007664,2,person,500,456,294,158
2008_003402,1,person,182,118,198,163
2012_003408,0,person,310,254,197,4
2012_002702,0,person,394,138,333,1
2009_000577,0,sofa,419,173,230,129
2009_000577,2,person,420,236,367,183
2009_000577,6,person,292,222,215,118
2009_000577,9,person,60,1,316,207
2012_000115,0,person,421,19,449,25
2011_004816,0,person,382,260,333,106
2011_004816,1,person,500,432,333,2
2012_000673,0,person,408,15,375,1
2008_005701,3,person,375,177,453,34
2012_002064,0,person,238,1,338,31
2009_002406,1,person,266,128,479,89
2010_001453,2,person,438,401,257,202
2010_001453,3,person,58,45,216,179
2010_001453,4,person,71,57,216,182
2012_000840,0,person,263,135,203,2
2011_002532,2,person,33,1,291,175
2011_002532,3,person,372,289,267,183
2012_001586,0,person,176,120,217,116
2008_007843,2,person,368,144,328,134
2008_007843,3,person,239,62,355,106
2011_004625,0,person,333,1,475,1
2008_005098,0,person,252,32,400,36
2011_000457,0,sofa,498,1,331,1
2009_001696,0,person,418,407,141,130
2009_001696,1,person,202,190,148,128
2009_001696,2,aeroplane,483,1,146,42
2009_001696,3,aeroplane,409,151,84,42
2009_001696,4,aeroplane,36,1,112,92
2011_004631,0,person,373,183,365,133
2010_002628,1,person,414,230,317,91
2011_003638,0,person,477,424,318,143
2008_001598,0,person,382,25,251,66
2011_004157,0,person,416,304,330,149
2011_004157,1,person,262,169,327,161
2011_004157,2,person,172,59,333,165
2011_004157,3,person,355,277,312,156
2011_004157,4,person,450,399,248,142
2011_004157,5,person,334,269,287,167
2011_004157,6,person,35,1,293,177
2011_005249,0,person,307,98,300,72
2010_003250,0,person,436,34,375,1
2010_003250,1,person,443,295,293,36
2010_003250,2,person,500,405,375,1
2010_000759,0,person,271,222,290,122
2011_006740,0,person,346,1,305,1
2008_005926,0,sofa,257,1,500,275
2007_005748,0,person,460,432,70,55
2007_005748,1,person,356,249,200,71
2010_000981,0,aeroplane,462,59,241,108
2012_003385,0,person,475,328,341,165
2012_003385,1,person,295,79,353,197
2009_004088,1,sofa,500,330,251,48
2011_006998,0,person,456,131,298,1
2010_002166,0,person,222,69,374,136
2010_002166,1,person,325,207,239,78
2011_005261,0,person,267,32,500,148
2010_003278,0,sofa,462,70,374,217
2010_003278,1,sofa,500,412,375,239
2011_006768,0,person,240,137,203,18
2011_000319,2,person,292,240,225,134
2011_000319,3,person,19,1,214,143
2011_002268,0,sofa,277,33,375,231
2011_002268,2,sofa,420,300,369,218
2011_005507,0,person,339,184,500,93
2010_004271,1,sofa,500,1,375,1
2011_004619,0,person,251,126,180,32
2011_003176,0,aeroplane,482,399,225,175
2011_003176,1,aeroplane,454,363,214,151
2011_003176,2,aeroplane,448,312,218,186
2011_003176,3,aeroplane,472,31,231,78
2011_005513,0,person,305,111,375,1
2010_002614,0,bird,321,43,500,46
2011_003162,1,person,265,15,373,87
2011_003162,2,person,480,232,373,92
2010_006314,0,person,295,130,427,85
2010_002172,1,person,491,424,213,1
2010_002172,2,person,303,229,108,1
2010_002172,3,person,29,1,66,1
2011_003604,0,person,58,33,200,143
2009_001443,0,person,464,388,251,139
2011_005922,0,person,182,104,322,156
2011_005922,1,person,111,54,301,148
2012_004159,0,person,120,72,302,182
2012_003636,0,person,399,183,375,20
2012_003636,1,person,442,322,197,4
2012_003636,2,person,223,177,104,17
2012_002528,0,person,355,338,220,177
2012_002528,1,person,445,408,248,174
2012_002528,2,person,397,364,251,160
2012_002528,3,person,90,75,220,181
2012_002528,4,person,314,297,210,177
2012_002528,5,person,16,1,255,190
2011_006595,0,person,196,91,358,107
2011_006595,1,person,274,178,298,154
2011_006595,2,person,396,299,272,133
2010_001692,1,person,268,124,338,53
2008_002244,0,person,155,130,359,295
2008_002244,1,person,206,176,356,284
2008_002244,2,person,256,226,355,286
2008_002244,3,person,135,111,360,290
2008_002244,4,person,231,205,356,290
2008_002244,5,person,248,236,265,241
2012_001747,0,person,377,36,375,1
2010_003091,0,person,296,245,203,125
2010_003091,1,person,264,196,237,118
2010_003091,2,person,250,136,266,105
2010_003091,3,person,151,2,334,107
2010_003091,4,person,500,392,375,124
2010_003091,5,person,500,325,339,89
2010_003091,7,person,408,370,281,246
2008_000447,0,person,260,84,409,156
2008_000447,1,person,307,59,447,27
2008_002250,3,person,467,442,78,31
2008_002250,4,person,323,299,107,51
2008_002250,6,person,278,253,74,48
2011_000696,0,person,481,85,382,82
2008_004147,0,bird,407,124,392,100
2010_006857,0,person,384,1,375,60
2008_000321,0,sofa,476,269,269,112
2008_000321,1,person,327,305,49,10
2008_000321,2,person,357,330,48,8
2009_000991,0,bird,392,83,335,36
2009_000991,1,bird,229,109,326,231
2008_006750,1,person,464,352,262,121
2008_006750,2,person,375,265,243,119
2008_006750,3,person,283,205,235,131
2008_006750,4,person,130,27,300,124
